id,name,cuisine,rating,review_count,price,address,zip_code,latitude,longitude,phone,url
fyC2cBsQ0FsMJmv0jSworg,Donna Margherita,Italian,4.6,257,$$,"1304 2nd Ave, Ste A, New York, NY 10065",10065,40.76652,-73.9598,(212) 772-1169,https://www.yelp.com/biz/donna-margherita-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
yB4ziqFM_7V8JxJas7CHfA,Ulivo,Italian,4.0,425,$$,"4 W 28th St, New York, NY 10001",10001,40.7447371960713,-73.9880339428782,(212) 684-8000,https://www.yelp.com/biz/ulivo-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
vXnp_swBdwSZfxeMwsqGHg,Murano Ristorante,Italian,4.8,24,,"120 E 56th St, New York, NY 10022",10022,40.76043,-73.970645,(212) 457-1299,https://www.yelp.com/biz/murano-ristorante-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
V3USzFEGhuoXez4G2Rk11A,Tavola,Italian,4.1,1585,$$$,"488 9th Ave, New York, NY 10018",10018,40.755403,-73.994516,(212) 273-1181,https://www.yelp.com/biz/tavola-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
WYhRkUATHRyXZrE55MArbA,Scalini Fedeli,Italian,4.4,388,$$$$,"165 Duane St, New York, NY 10013",10013,40.71741473500126,-74.00943235989747,(212) 528-0400,https://www.yelp.com/biz/scalini-fedeli-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
mTWlEiCUEBlxBAkIikkB1A,Carmine's Italian Restaurant - Upper West Side,Italian,3.7,1930,$$$,"2450 Broadway, New York, NY 10024",10024,40.791077,-73.973763,(212) 362-2200,https://www.yelp.com/biz/carmines-italian-restaurant-upper-west-side-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
RPP_wHhM8yZYIP5W-YHk6Q,Fumo,Italian,4.1,332,$$,"2791 Broadway, New York, NY 10025",10025,40.80285617298625,-73.968119,(646) 822-2921,https://www.yelp.com/biz/fumo-new-york-14?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
8oO6j7AlnAbMSJs9Oj9GIw,Osteria Delbianco,Italian,4.6,288,$$$,"22 East 49th St, New York, NY 10017",10017,40.7573689002,-73.9764462233,(212) 838-5972,https://www.yelp.com/biz/osteria-delbianco-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
hzPBADaUBQEL30MGrvKsww,Il Tinello Ristorante Italiano,Italian,4.4,374,$$$$,"16 W 56th St, New York, NY 10019",10019,40.76256,-73.97566,(212) 245-4388,https://www.yelp.com/biz/il-tinello-ristorante-italiano-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
JOvcJqD5eCFrGjFa6k7vpQ,Zia Maria - Chelsea,Italian,4.1,406,$$,"318 W 23rd St, New York, NY 10011",10011,40.7454863,-73.9993392,(212) 524-9200,https://www.yelp.com/biz/zia-maria-chelsea-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
qxOZdB9E0xvN4avzr9rTFw,Norma,Italian,4.6,20,,"930 2nd Ave, New York, NY 10022",10022,40.75449440747426,-73.96847799999999,(212) 389-0089,https://www.yelp.com/biz/norma-new-york-8?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
jnHbdsqlTKlPcmJ8BCP9-g,Via Carota,Italian,3.9,1180,$$$,"51 Grove St, New York, NY 10014",10014,40.733152,-74.003638,(212) 255-1962,https://www.yelp.com/biz/via-carota-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
WESN7P6dKjgipjcd8laKIg,Lulla,Italian,4.3,122,,"113 W 24th St, New York, NY 10011",10011,40.74412361013777,-73.99299409999999,(929) 588-8556,https://www.yelp.com/biz/lulla-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
WAVszL8c2-JhQdFpUAxFBg,Sartiano's,Italian,4.4,134,$$$$,"99 Prince St, New York, NY 10012",10012,40.724810382008485,-73.99865347261444,(212) 658-1155,https://www.yelp.com/biz/sartianos-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
TWH4MjLtN1fKlF-7n6YXHg,Lil Frankie's,Italian,3.9,1638,$$,"19 1st Ave, New York, NY 10003",10003,40.7236168801459,-73.988427,(212) 420-4900,https://www.yelp.com/biz/lil-frankies-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
z7H9ApIGopnDnQaglnPTzg,Allora Ristorante,Italian,4.3,957,$$$,"145 E 47th St, New York, NY 10017",10017,40.75433,-73.97277,(212) 754-9800,https://www.yelp.com/biz/allora-ristorante-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
lwfCl81r5a0mjxDNxNGC9w,Il Buco,Italian,3.8,872,$$$,"47 Bond St, New York, NY 10012",10012,40.72591,-73.99292,(212) 533-1932,https://www.yelp.com/biz/il-buco-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
6Z5OWpaeGGazJHR4LfThsw,Palma,Italian,4.2,958,$$$,"28 Cornelia St, New York, NY 10014",10014,40.73115,-74.00233,(212) 691-2223,https://www.yelp.com/biz/palma-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
h4VCnZ2aZ33mdenS_ZI7jQ,Mama Mia 44 SW,Italian,4.1,1033,$$,"621 9th Ave, New York, NY 10036",10036,40.75976,-73.99207,(212) 315-4582,https://www.yelp.com/biz/mama-mia-44-sw-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
DN5OdRvf4dVB12yWqKdqKA,San Babila,Italian,4.6,36,,"1355 2nd Ave, New York, NY 10021",10021,40.768494,-73.958869,(646) 448-4120,https://www.yelp.com/biz/san-babila-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
BPo5XByMdNiXK_i--gqiRA,Duomo51,Italian,4.2,205,,"25 W 51st St, Fl 7, New York, NY 10019",10019,40.7599,-73.97823,(646) 398-8098,https://www.yelp.com/biz/duomo51-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
6zxulornYzrZtafE6EgqUQ,Osteria Accademia,Italian,4.3,82,$$$,"646 Amsterdam Ave, New York, NY 10025",10025,40.79125146299497,-73.97263216071319,(212) 685-0305,https://www.yelp.com/biz/osteria-accademia-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
LkV96_buOU_n0br4SBO57w,Ci Siamo,Italian,4.4,723,$$$,"440 West 33rd St, Ste 100, New York, NY 10001",10001,40.75240549384363,-73.9982864846782,(212) 219-6559,https://www.yelp.com/biz/ci-siamo-new-york-5?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
vVVmHacu2YAxKfpIjhfd1g,Norma,Italian,4.4,730,$$,"438 3rd Ave, New York, NY 10016",10016,40.743553,-73.980026,(212) 889-0600,https://www.yelp.com/biz/norma-new-york-5?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
5F9kZPnAleDYqCeCyvGJPA,Bad Roman,Italian,4.1,862,$$$$,"10 Columbus Cir, New York, NY 10019",10019,40.768494,-73.983072,(212) 970-2033,https://www.yelp.com/biz/bad-roman-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
J0OeDwmh5JBhid0A5GvltA,Il Corallo Trattoria,Italian,4.1,1211,$$,"176 Prince St, New York, NY 10012",10012,40.7262073,-74.0018919,(212) 941-7119,https://www.yelp.com/biz/il-corallo-trattoria-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
TqNd-LKHuoYo1_mYwqiBFQ,Nonna Dora’s,Italian,4.3,235,,"606 2nd Ave, New York, NY 10016",10016,40.74440176159688,-73.97634764480043,(917) 261-6544,https://www.yelp.com/biz/nonna-dora-s-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
HR49vM1-kwejaSTwVrEfBw,Osteria Delbianco Bryant Park,Italian,4.4,58,,"18 E 41st St, New York, NY 10017",10017,40.752197,-73.980487,(212) 268-1548,https://www.yelp.com/biz/osteria-delbianco-bryant-park-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
aPdqzwneUH9tezUTuHv5Iw,Serano's Italian,Italian,4.3,6,,"132 W 31st St, New York, NY 10001",10001,40.74834511032483,-73.9908074,(212) 971-9400,https://www.yelp.com/biz/seranos-italian-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
5EQOEAkH2Qh3Rv1TcnE7yA,Fiaschetteria Pistoia,Italian,4.1,226,,"114 Christopher St, New York, NY 10014",10014,40.733161540060465,-74.00538546040627,(646) 609-2911,https://www.yelp.com/biz/fiaschetteria-pistoia-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
Tkid3kovRVJ6vmK7XAFHKA,Audace,Italian,4.8,24,,"365 Park Ave S, New York, NY 10016",10016,40.74210325647685,-73.98461379999999,(646) 666-0045,https://www.yelp.com/biz/audace-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
goqTQ4tOD-asC_ZJBW9l7w,Patsy's Italian Restaurant,Italian,3.9,1348,$$$,"236 W 56th St, New York, NY 10019",10019,40.76553,-73.98274,(212) 247-3491,https://www.yelp.com/biz/patsys-italian-restaurant-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
yZJbealagfujEkgesAl2hA,Lupa,Italian,3.9,1816,$$$,"170 Thompson St, New York, NY 10012",10012,40.7276,-74.000045,(212) 982-5089,https://www.yelp.com/biz/lupa-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
RXCCofQw1EjTcSN0ZeXfRA,Risotteria Melotti NYC,Italian,4.4,442,$$,"309 E 5th St, New York, NY 10003",10003,40.726673363853,-73.9880919456482,(646) 755-8939,https://www.yelp.com/biz/risotteria-melotti-nyc-new-york-3?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
Ve6GVzzJpR5QIIPdcn6ViQ,Mercato,Italian,3.8,1124,$$$,"352 W 39th St, New York, NY 10018",10018,40.75626,-73.99364,(212) 643-2000,https://www.yelp.com/biz/mercato-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
faukkggAc_tuJ4THYlf4fg,La Masseria,Italian,4.1,828,$$$,"235 W 48th St, New York, NY 10036",10036,40.760868632784,-73.986348802868,(212) 582-2111,https://www.yelp.com/biz/la-masseria-new-york-3?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
0axnkZlDiQcJVc06DDXxGQ,Ristorante Il Melograno,Italian,4.1,406,$$,"501 W 51st St, New York, NY 10019",10019,40.7654289685161,-73.9914178848267,(212) 757-9290,https://www.yelp.com/biz/ristorante-il-melograno-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
f_1BjTChf6bobreSRpqhsw,Arco Cafe,Italian,4.4,397,$$,"886 Amsterdam Ave, New York, NY 10025",10025,40.7988462,-73.967065,(646) 781-9080,https://www.yelp.com/biz/arco-cafe-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
zg9Jrtx9rqTXeaqufSOxHQ,Masseria dei Vini,Italian,4.2,554,$$$,"887 9th Ave, New York, NY 10019",10019,40.7684,-73.98558,(212) 315-2888,https://www.yelp.com/biz/masseria-dei-vini-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
15k7iqFbhf4h8L01yggLqg,Song E Napule,Italian,4.5,808,$$,"146 W Houston St, New York, NY 10012",10012,40.72813,-74.00188,(212) 533-1242,https://www.yelp.com/biz/song-e-napule-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
H_KyiRhwho8rdlw_R93_0Q,Marea,Italian,4.2,2504,$$$$,"240 Central Park S, New York, NY 10019",10019,40.767599772847745,-73.98114588968797,(212) 582-5100,https://www.yelp.com/biz/marea-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
qBGKigOGn_flCx1apxPzlA,Piccola Cucina Osteria,Italian,4.3,899,$$,"196 Spring St, New York, NY 10012",10012,40.72503127956934,-74.0032820972858,(646) 478-7488,https://www.yelp.com/biz/piccola-cucina-osteria-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
T-RXDLq_VEv7s1_SooYIYQ,Osteria 57,Italian,4.3,380,$$$,"453 6th Ave, New York, NY 10011",10011,40.73518632171973,-73.9987529,(212) 777-0057,https://www.yelp.com/biz/osteria-57-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
32VbG_XgkZIuye0PV-BxaA,Zero Otto Nove,Italian,4.1,603,$$,"15 W 21st St, New York, NY 10010",10010,40.7407551035259,-73.9914887388588,(212) 242-0899,https://www.yelp.com/biz/zero-otto-nove-new-york-3?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
gZz9A8k8ORC_xl0aHxtY4w,Monkey Bar,Italian,4.3,344,,"60 E 54th St, New York, NY 10022",10022,40.75998,-73.97313,(212) 404-0365,https://www.yelp.com/biz/monkey-bar-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
pIyhj8qxJNInsVa53KUB1g,Casa D'Angelo,Italian,4.0,201,$$,"146 Mulberry St, New York, NY 10013",10013,40.718874,-73.997317,(212) 804-8656,https://www.yelp.com/biz/casa-d-angelo-new-york-8?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
Rc1Ay4C2BgLBouuM92SAtQ,Ferdi,Italian,4.5,106,,"15 7th Ave S, New York, NY 10014",10014,40.72995,-74.00449,(646) 476-6464,https://www.yelp.com/biz/ferdi-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
4RhrQpbhjDmOyXT3qz7v2g,Osteria Carlina,Italian,4.3,130,,"455 Hudson St, New York, NY 10014",10014,40.731409,-74.006984,(646) 559-5137,https://www.yelp.com/biz/osteria-carlina-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
LQnsQZntBcKyEpPruZZgtA,Cucina Italian Tavern,Italian,4.6,27,,"331 Lenox Ave, New York, NY 10027",10027,40.808951452257254,-73.9449612,,https://www.yelp.com/biz/cucina-italian-tavern-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
XyICIfSun7HWtBEUFux2PQ,Bocca Di Bacco,Italian,3.6,338,$$,"169 9th Ave, New York, NY 10011",10011,40.7445631,-74.0030779,(212) 989-8400,https://www.yelp.com/biz/bocca-di-bacco-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
q8myw-sQtrmn0w-tKSC5cA,Cucina Alba,Italian,4.1,142,,"511 W 18th St, New York, NY 10011",10011,40.7451419,-74.0069681,(212) 759-8080,https://www.yelp.com/biz/cucina-alba-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
4eGCuMwKRCCrYHOobEsFpA,Lusardi's,Italian,4.3,314,$$$,"1494 2nd Ave, New York, NY 10075",10075,40.7724199,-73.9555,(212) 249-2020,https://www.yelp.com/biz/lusardis-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
EM0JnhfXWwr_Nqw4_AjWAA,L’incontro,Italian,4.6,72,,"1572 2nd Ave, New York, NY 10028",10028,40.774974,-73.953619,(718) 721-3532,https://www.yelp.com/biz/l-incontro-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
5Ukroq-mXS86EtRKj5deAQ,Song E Napule,Italian,4.2,147,$$$,"464 Amsterdam Ave, New York, NY 10024",10024,40.78544473364387,-73.9769653,(917) 472-7561,https://www.yelp.com/biz/song-e-napule-new-york-5?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
HpxYBu1ARzOGvuUcLJe54g,Giardino 54,Italian,4.3,276,$$$,"400 1/2 W 54th St, New York, NY 10019",10019,40.7660476,-73.987591,(646) 726-4575,https://www.yelp.com/biz/giardino-54-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
QObHX0yR6zd0WfksRDbJTA,Becco,Italian,3.7,3378,$$$,"355 W 46th St, New York, NY 10036",10036,40.76073,-73.98989,(212) 397-7597,https://www.yelp.com/biz/becco-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
rupPZLhd0oRSAmVDaeYaGA,Bocca di Bacco Hell's Kitchen,Italian,3.7,810,$$$,"836 9th Ave, New York, NY 10019",10019,40.7662168,-73.9867943,(212) 265-8828,https://www.yelp.com/biz/bocca-di-bacco-hells-kitchen-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
UVQ1GxmhlDVDM2acLexJ7A,Roberto's II Ristorante,Italian,4.0,134,$$,"936 River Rd, Edgewater, NJ 07020",07020,40.826943,-73.973692,(201) 224-2524,https://www.yelp.com/biz/robertos-ii-ristorante-edgewater?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
qwgLrsefMv3HCspzThGd1g,Locanda Verde,Italian,4.1,34,,"50 Hudson Yards, New York, NY 10001",10001,40.75493742530303,-74.00045130029837,(212) 925-3400,https://www.yelp.com/biz/locanda-verde-new-york-5?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
l7Z0p-PkSwIDPLPY1TRl8A,Emilios Ballato,Italian,3.8,721,$$$,"55 E Houston St, New York, NY 10012",10012,40.724567,-73.994466,(212) 274-8881,https://www.yelp.com/biz/emilios-ballato-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
yQ7K4uFnxXxpBVbnOSR8kA,Polpette 71,Italian,4.1,335,$$,"71 West 71st St, New York, NY 10023",10023,40.77668,-73.97888,(212) 875-1512,https://www.yelp.com/biz/polpette-71-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
Rc1lxc5lSKJYd162JHNMfQ,Bea,Italian,4.2,3090,$$,"403 W 43rd St, New York, NY 10036",10036,40.7591968,-73.9923361,(212) 602-1910,https://www.yelp.com/biz/bea-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
JliAIBARXi9uISzNG26DVw,Elio's,Italian,3.6,361,$$$,"1621 2nd Ave, New York, NY 10028",10028,40.7767632368091,-73.9526632086427,(212) 772-2242,https://www.yelp.com/biz/elios-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
C3E8CVVwzKtOv_sRR1WuRQ,Salumeria Rosi,Italian,3.9,654,$$$,"283 Amsterdam Ave, New York, NY 10023",10023,40.77932,-73.9809,(212) 877-4800,https://www.yelp.com/biz/salumeria-rosi-new-york-4?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
5Akss-swwfyoSVeIsDBbvw,Basta Pasta,Italian,3.8,1539,$$,"37 W 17th St, New York, NY 10011",10011,40.73881,-73.99407,(212) 366-0888,https://www.yelp.com/biz/basta-pasta-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
jR6PVseJ0kTZY0VKWwgHZg,Il Giglio,Italian,4.8,19,,"361 Greenwich St, New York, NY 10013",10013,40.71904,-74.01016,(212) 223-6311,https://www.yelp.com/biz/il-giglio-new-york-2?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
hDj_0pbi4mFR5p1H1w6igw,Misirizzi,Italian,4.4,241,$$,"36 E 4th St, New York, NY 10003",10003,40.7272,-73.99228,(212) 375-0100,https://www.yelp.com/biz/misirizzi-new-york?adjust_creative=Pd8Mtj8f1Qi2bak8JqKwWg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Pd8Mtj8f1Qi2bak8JqKwWg
